sep=,
DeviceTag:,Xsens DOT7
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-17_11:42:38_431 GMT+8
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
22892,1914153563,119.590508,29.388296,-52.307735,-10.283477,-3.082237,7.167038,-20.635191,-88.535927,-0.211862
22893,1914170230,117.688614,30.303814,-54.919785,-4.280993,-2.432471,4.442732,-34.274940,-147.123505,18.097839
22894,1914186897,114.894699,31.004141,-59.093369,0.590419,-0.940866,1.689520,-38.057022,-213.214615,58.894447
22895,1914203564,111.535469,31.003008,-64.258240,4.950180,0.725873,-1.625173,-39.980347,-245.555191,105.879265
22896,1914220231,108.026169,30.602024,-68.593681,8.491095,1.205159,-5.303091,-75.448708,-203.612534,99.353661
22897,1914236898,104.625832,30.423918,-70.661331,10.894984,1.451342,-8.512201,-139.220764,-101.111801,41.413937
22898,1914253565,101.734482,30.888372,-70.651596,12.016225,3.162541,-10.642831,-172.033661,-7.440478,-26.138065
22899,1914270232,99.845741,31.964928,-69.536888,11.926277,4.044456,-11.278396,-146.505173,42.363144,-73.022514
22900,1914286899,99.224655,33.469303,-67.921272,10.989118,3.652799,-10.740428,-88.020020,63.830647,-101.397713
22901,1914303566,99.837502,34.362080,-66.780464,10.237619,2.315474,-8.984000,0.158936,45.463474,-61.109661
22902,1914320233,101.753242,34.480652,-65.967499,9.294673,1.445053,-5.665869,88.910477,36.471558,-13.405925
22903,1914336900,104.781265,34.212410,-64.764603,8.013824,1.758424,0.100112,142.458221,59.943844,3.104642
22904,1914353567,108.516861,33.798969,-63.340622,4.435412,2.234459,7.551071,177.809799,73.193993,4.591054
22905,1914370234,112.903824,33.800716,-62.326603,-0.196806,1.598415,12.719681,230.817261,45.471111,-16.848047
22906,1914386901,117.669022,34.131733,-61.626808,-4.704865,-1.106241,14.543716,263.899353,21.219940,-31.688625
22907,1914403568,123.160400,34.781582,-60.812782,-8.005165,-4.907961,10.741501,303.312988,13.225171,-52.865002
22908,1914420235,127.761971,35.666176,-59.824917,-9.235109,-8.632794,4.345475,243.414719,6.901182,-70.175735
22909,1914436902,130.508224,36.523216,-58.927074,-8.713730,-12.132996,-0.303078,134.607880,-0.418135,-66.233315
22910,1914453569,131.141586,36.741947,-59.109577,-6.664917,-14.129045,-2.878998,46.167641,-16.947680,-3.107243
22911,1914470236,129.621277,35.943825,-60.838360,-4.429169,-13.348056,-3.084692,-28.057314,-34.340839,91.622787
22912,1914486903,126.535400,33.971901,-63.744919,-2.755933,-10.257843,-1.223051,-83.461037,-41.283989,182.222321
22913,1914503570,122.681335,31.005198,-67.147163,-1.578686,-4.989130,1.059476,-119.748611,-42.394722,245.176743
22914,1914520237,118.801254,27.581804,-70.377602,0.090793,0.370701,1.896630,-136.100006,-42.067352,263.803070
22915,1914536904,115.702576,24.120178,-72.931564,1.934583,4.671009,1.348609,-117.289993,-29.239866,248.654434
22916,1914553571,113.421082,21.317167,-74.344360,3.677805,6.766167,-0.644536,-102.413460,-2.920108,186.364777
22917,1914570238,111.876427,19.215797,-74.690674,4.985643,6.279624,-2.646960,-83.798889,28.870670,124.796303
22918,1914586905,111.203377,17.379026,-74.582344,5.354768,5.022676,-3.397095,-40.780663,44.516476,101.199059
22919,1914603572,111.414993,16.042925,-74.464760,4.441638,3.478878,-3.114074,12.275167,33.741508,73.205658
22920,1914620239,112.461411,15.040207,-74.423378,2.641702,2.427332,-2.367227,63.699856,23.009750,55.904896
22921,1914636906,114.055984,14.102355,-74.561699,0.761969,1.709081,-1.439480,99.326729,13.153735,55.875912
22922,1914653573,115.821693,13.348306,-74.718155,-0.939098,1.216867,-0.533278,109.727448,9.122540,45.885838
22923,1914670240,117.560684,12.870513,-74.811722,-2.561234,0.898598,0.141680,107.176918,6.309393,29.094332
22924,1914686907,119.163139,12.540396,-74.970917,-3.859581,0.425384,0.582953,99.823753,-0.466604,22.889528
22925,1914703574,120.349571,12.256333,-75.426788,-4.869743,0.357294,0.913224,78.653664,-16.402859,29.095295
22926,1914720241,121.019287,12.088075,-76.237755,-5.104196,0.006614,1.193291,52.060810,-37.412834,33.999256
22927,1914736908,121.223114,11.901347,-77.532379,-4.455357,-0.393034,1.457278,30.015854,-60.906075,49.909981
22928,1914753575,121.044930,11.518112,-79.266296,-3.014003,-0.420901,1.549592,12.088227,-76.952446,73.401268
22929,1914770242,120.474266,10.708581,-81.397179,-1.067592,-0.035625,1.364717,-7.913358,-84.606857,106.945740
22930,1914786909,119.668808,9.616621,-83.803467,0.659718,0.795986,1.334415,-21.165758,-91.793396,128.949020
22931,1914803576,118.956612,8.437284,-85.995193,2.359045,1.646290,0.848261,-20.417715,-80.240753,126.332466
22932,1914820243,118.354202,7.482314,-87.666786,3.535577,2.188320,0.489556,-20.594391,-61.315536,98.973434
22933,1914836910,117.901337,7.059669,-88.446030,4.007288,2.389394,-0.047880,-19.613594,-30.569237,45.306107
22934,1914853577,117.360161,7.479412,-87.620674,3.672553,2.375997,-0.235489,-37.115646,30.221815,-44.003544
22935,1914870244,116.881737,8.441792,-86.097183,4.402628,1.622005,-0.931979,-39.759739,52.634853,-91.558899
22936,1914886911,116.695831,9.291505,-84.581306,4.129944,1.035155,-1.084826,-23.588942,55.622257,-84.903923
22937,1914903578,116.895302,10.127512,-83.001144,3.543638,0.804483,-0.895702,-2.459362,59.177464,-85.788414
22938,1914920245,117.605614,11.330279,-81.296753,2.809126,1.648802,-0.837060,25.123314,54.650520,-109.046791
22939,1914936912,118.819283,13.491333,-78.787895,3.361272,3.415711,-1.243724,41.985367,66.625313,-182.625320
22940,1914953579,120.981705,16.727457,-76.465530,4.403478,3.481195,-2.132446,94.888496,18.205729,-234.241318
22941,1914970246,124.059586,18.962013,-76.830818,2.992461,2.370271,-2.346319,192.867630,-91.342255,-100.694466
22942,1914986913,128.096436,19.859381,-80.347328,0.007425,1.773277,-0.206586,313.745575,-194.247406,74.882896
22943,1915003580,131.733322,21.093599,-84.722435,-2.819323,-1.408842,0.202181,311.435608,-237.825302,102.257751
22944,1915020247,133.968384,22.484362,-88.632294,-5.014622,-3.327025,-0.088578,222.642532,-218.084030,88.217949
22945,1915036914,134.383041,23.564365,-91.405022,-7.182413,-3.836004,-0.283957,91.486771,-156.583038,61.436146
22946,1915053581,132.810196,24.051802,-92.160423,-8.598800,-4.595956,-0.183956,-74.493530,-51.821896,8.597353
22947,1915070248,129.451996,24.132784,-91.125328,-8.505728,-5.248319,0.291537,-225.216660,37.884319,-39.811314
22948,1915086915,124.592461,23.608126,-89.382942,-7.917434,-5.141314,0.996795,-332.195709,93.680710,-31.334488
22949,1915103582,118.597672,23.240416,-86.557442,-7.414011,-4.259557,2.769624,-425.318176,142.511871,-61.677601
22950,1915120249,111.925148,23.770407,-82.699646,-3.803458,-4.553961,3.069198,-490.798157,176.922577,-118.387207
22951,1915136916,105.201073,24.329159,-79.929604,-0.316593,-3.563461,3.385209,-469.345367,131.704224,-79.139793
22952,1915153583,99.376579,25.105917,-77.696945,2.654246,-2.365501,2.014546,-403.671631,107.447464,-70.474022
22953,1915170250,95.275375,25.886873,-76.334145,4.896915,-0.953508,0.106272,-279.493927,65.657181,-54.912880
22954,1915186917,93.652596,26.575693,-76.297104,5.395608,0.208445,-0.693863,-96.611420,-2.818505,-40.382942
22955,1915203584,94.543457,26.407425,-78.764038,3.235084,-0.751032,0.539353,121.176804,-133.020721,20.510878
22956,1915220251,97.001122,25.062618,-83.261642,0.111544,-3.043395,3.024123,266.250610,-235.411865,105.679512
22957,1915236918,99.555183,23.369297,-88.577660,-3.875011,-5.152049,5.583200,285.646667,-274.945557,143.348755
22958,1915253585,101.317780,21.709717,-93.325142,-7.375591,-6.903130,7.096640,216.561554,-242.382660,146.492554
22959,1915270252,101.885307,19.892653,-96.822952,-9.381132,-7.536197,8.287186,110.266563,-171.910751,147.136047
22960,1915286919,101.382530,17.564116,-99.060623,-9.793667,-7.172599,10.160439,14.673873,-98.010132,163.335571
22961,1915303586,100.039841,14.673471,-100.113647,-9.346436,-5.902228,11.588818,-61.245106,-29.040144,182.520615
22962,1915320253,97.846550,11.417564,-100.599777,-7.499661,-1.702276,12.918938,-123.187134,0.677772,198.192200
22963,1915336920,95.221420,7.754410,-101.316650,-4.203476,3.455435,14.224056,-148.468063,-18.736383,223.971680
22964,1915353587,92.473083,3.656138,-102.222786,-1.262812,5.812998,14.092207,-157.578674,-39.081055,249.769119
22965,1915370254,89.633842,-0.861960,-102.989540,1.661910,5.479286,11.987453,-167.290634,-42.592884,272.714508
22966,1915386921,87.206123,-6.056690,-103.788582,4.547285,5.746384,9.627123,-146.609802,-58.026173,311.097198
22967,1915403588,85.828232,-12.337278,-104.896965,7.062358,6.420524,6.862888,-91.396118,-90.030815,373.013458
22968,1915420255,85.805595,-19.633221,-106.679726,8.717912,8.250742,3.056056,-29.040554,-136.134033,429.952332
22969,1915436922,87.724892,-27.942331,-109.499489,9.344032,8.454205,-0.851357,48.391312,-184.407364,489.857239
22970,1915453589,91.763412,-36.892086,-113.473251,9.478395,7.044934,-3.405801,115.526382,-205.444336,536.865906
22971,1915470256,97.705650,-46.038113,-118.583641,8.898855,4.908408,-4.456392,154.090912,-185.515533,566.533936
22972,1915486923,105.751419,-55.277580,-125.667816,9.499942,3.643551,-7.114203,154.055511,-153.062927,597.855896
22973,1915503590,116.784134,-63.902451,-135.668900,9.262040,2.756003,-9.766288,143.965103,-97.505859,591.916382
22974,1915520257,129.352554,-70.706718,-147.413513,8.607277,1.707902,-14.632950,104.021484,-7.444817,489.818390
22975,1915536924,140.223801,-75.646301,-157.599854,6.709394,-1.190274,-18.740349,68.218300,81.147942,335.229767
22976,1915553591,146.627899,-79.323219,-163.359924,4.260653,-4.738748,-21.886959,48.349167,130.957367,192.615540
22977,1915570258,148.622818,-81.694801,-164.431992,1.925235,-7.880146,-23.153337,57.929096,113.147705,86.325493
22978,1915586925,147.271561,-82.716164,-161.461960,0.924680,-9.325505,-22.172867,97.179443,63.416183,13.164938
22979,1915603592,142.271210,-82.591858,-154.342209,0.655742,-8.219898,-19.237762,125.351021,24.098616,-47.794384
22980,1915620259,136.276047,-81.726875,-145.862793,1.066485,-6.304249,-17.239319,145.999176,4.714205,-85.286537
22981,1915636926,128.755814,-80.262817,-135.697571,1.194633,-3.989465,-15.639494,152.914368,9.846730,-127.939224
22982,1915653593,117.659119,-78.043816,-122.000977,1.041291,-1.535852,-15.602704,143.205566,55.394909,-194.168457
22983,1915670260,98.604485,-72.941597,-100.626228,-0.388636,3.554382,-16.337032,101.911781,208.798370,-384.506775
22984,1915686927,85.663445,-63.623547,-85.486092,-2.397525,7.880671,-15.601572,72.308311,313.445618,-565.585449
22985,1915703594,78.670433,-51.615780,-76.492805,-5.218254,12.764096,-12.967984,40.316570,383.129120,-671.339905
22986,1915720261,75.355186,-38.580421,-71.341599,-7.886667,16.616335,-7.684522,22.982264,387.205170,-711.307861
22987,1915736928,74.042793,-26.157934,-68.485527,-9.862717,15.572200,1.183893,15.076825,335.026398,-679.387451
22988,1915753595,73.149063,-15.829336,-66.662773,-9.672672,11.892595,7.921209,-12.652050,271.529236,-564.390991
22989,1915770262,71.985443,-7.396993,-65.040405,-8.459025,7.766791,10.785055,-48.466850,241.020447,-452.854736
22990,1915786929,70.570045,-0.189075,-63.260132,-7.219172,7.027490,9.795340,-76.104744,238.191544,-374.065063
22991,1915803596,69.338493,6.446304,-61.576855,-6.476418,6.564967,8.614834,-77.677277,229.595749,-338.094147
22992,1915820263,68.488670,12.656262,-60.202530,-6.176963,6.042641,8.421240,-62.972618,208.280457,-317.027588
22993,1915836930,68.026619,18.940531,-59.136250,-5.308847,4.471031,9.872746,-43.456158,195.183548,-326.036407
22994,1915853597,67.975288,25.080173,-58.543335,-3.601222,0.661711,13.059429,-14.743604,166.876175,-327.792542
22995,1915870264,68.129128,29.982038,-58.632030,-2.556667,-5.956436,16.513100,13.370975,103.839134,-273.151276
22996,1915886931,68.172401,32.510201,-59.734615,-2.557053,-13.263361,18.984816,38.623707,2.262734,-160.447891
22997,1915903598,67.583481,32.440659,-61.847801,-3.545106,-16.916130,19.784443,34.497372,-102.301674,-35.066494
22998,1915920265,66.005470,31.181187,-64.257767,-3.642133,-16.330412,20.527481,-16.641926,-144.300018,22.317678
22999,1915936932,63.315739,30.478907,-66.472328,-2.255553,-14.685303,20.560259,-91.419907,-122.696945,-9.518034
23000,1915953599,59.415180,29.964256,-68.798096,-1.268448,-12.434055,19.775360,-161.885712,-122.136833,-29.503347
23001,1915970266,54.992016,28.365948,-71.520042,0.261421,-8.886214,19.171944,-183.836731,-173.296921,4.486491
23002,1915986933,50.940613,25.090040,-74.574127,1.497599,-4.627295,17.547945,-158.628021,-250.475327,59.384308
23003,1916003600,47.119549,20.111807,-77.521561,3.054158,0.060491,14.638557,-159.177765,-320.559235,119.477753
23004,1916020267,43.337597,13.896284,-79.957954,3.875990,5.157660,11.253031,-181.993332,-363.370422,167.281128
23005,1916036934,39.505741,6.657960,-82.080231,4.531468,9.716008,7.048779,-204.970093,-410.092346,194.364380
23006,1916053601,35.788921,-1.419141,-83.819626,5.568686,12.578588,1.627784,-216.000595,-448.994415,214.475937
23007,1916070268,32.182903,-10.007850,-85.344536,5.691924,14.152707,-3.960575,-223.244858,-479.842041,213.615906
23008,1916086935,28.960220,-18.910717,-86.758682,5.327185,13.880802,-10.041547,-212.385757,-503.418213,202.019974
23009,1916103602,26.318960,-28.027723,-87.942696,4.590310,11.560934,-15.562397,-184.701675,-516.573486,197.151520
23010,1916120269,24.148764,-36.930435,-89.022285,3.390798,7.803550,-18.938835,-163.027542,-508.263733,179.434830
23011,1916136936,22.442171,-44.856327,-90.441521,2.296325,4.877554,-20.834583,-156.292114,-464.034851,130.099487
23012,1916153603,20.686621,-51.316723,-92.234245,1.266656,1.146771,-19.870554,-183.577179,-388.709869,76.814827
23013,1916170270,17.926453,-56.119644,-93.841232,0.572772,-1.965636,-17.931435,-241.529449,-292.670502,42.615906
23014,1916186937,14.055058,-59.129215,-95.180809,-0.075162,-4.189334,-16.031796,-298.385254,-187.284012,9.553563
23015,1916203604,9.321491,-60.906437,-96.027489,-0.400446,-4.343893,-16.430120,-326.261536,-111.381340,-2.095959
23016,1916220271,5.386539,-62.062820,-97.619019,-1.445925,-4.726903,-17.575199,-318.263336,-76.424820,-35.201241
23017,1916236938,2.955108,-62.470535,-100.573814,-3.726974,-5.539986,-17.762280,-301.063934,-32.134876,-79.398720
23018,1916253605,1.204334,-61.803631,-104.093529,-6.501563,-6.773882,-17.198570,-289.993103,34.697720,-99.000374
23019,1916270272,0.850011,-59.972908,-108.101158,-9.442236,-8.135960,-16.740154,-229.587448,106.030220,-117.870255
23020,1916286939,1.736239,-56.868168,-111.571304,-12.139754,-9.850824,-15.289196,-122.463707,182.110275,-112.168991
23021,1916303606,4.055587,-52.387230,-114.263756,-11.589742,-11.499015,-13.860329,9.124468,262.194916,-105.975121
23022,1916320273,6.966189,-45.612968,-115.549507,-9.491703,-12.374907,-12.549909,118.000877,398.260040,-88.442184
23023,1916336940,9.859051,-35.703659,-114.529747,-6.251345,-13.384161,-14.509941,214.902069,593.654968,-40.023659
23024,1916353607,13.896386,-22.703497,-111.268654,-0.950572,-12.799632,-19.875721,338.694550,797.305725,7.985954
23025,1916370274,19.196226,-7.046003,-105.171936,18.485195,0.206194,-26.794029,411.811157,999.981140,73.696327
23026,1916386941,27.171915,9.176368,-95.614143,36.983986,30.383081,-12.317092,465.370728,1118.668945,147.651077
23027,1916403608,39.355320,20.342073,-84.879395,27.782328,42.457752,20.152475,564.043457,900.101318,156.444229
23028,1916420275,51.551456,24.675186,-77.775368,3.882397,27.662756,41.195274,568.966797,461.615051,92.479408
23029,1916436942,59.736916,24.990604,-75.147881,-9.523181,0.425231,45.059242,426.366486,127.079384,66.409401
23030,1916453609,61.943977,27.609789,-73.848045,-10.400278,-16.959059,40.173668,99.404007,135.864304,-101.878143
23031,1916470276,59.978870,33.444527,-71.432945,-6.768031,-14.302418,30.760429,-189.793427,277.402618,-244.213333
23032,1916486943,56.543072,37.812695,-70.394073,-3.384113,-6.607437,21.964390,-240.678497,179.342621,-195.090317
23033,1916503610,53.562656,38.952400,-71.289055,-0.202796,-4.820091,16.087690,-143.771942,3.037064,-79.010406
23034,1916520277,51.256104,37.883511,-73.419037,1.673808,-7.314877,14.588337,-57.255959,-120.071434,-9.130974
23035,1916536944,49.247795,34.596481,-75.723549,1.367179,-10.326831,18.801306,-36.992054,-213.428162,81.402275
23036,1916553611,47.104702,29.750631,-77.756508,1.270479,-9.605221,23.079975,-61.818493,-272.371704,148.839737
23037,1916570278,43.364635,24.888107,-80.076363,0.519468,-3.067004,22.457569,-158.634033,-294.784180,121.040939
23038,1916586945,38.107269,19.348040,-82.676918,2.110870,5.271271,17.988102,-254.671509,-347.759796,108.356125
23039,1916603612,32.715717,11.863431,-85.313240,4.347589,11.937544,11.648008,-278.709808,-455.905334,137.000351
23040,1916620279,27.686293,2.402899,-87.095161,5.551435,15.179480,3.831455,-286.107086,-545.681274,194.869370
23041,1916636946,23.688581,-8.254658,-88.248955,6.430711,17.319994,-4.468402,-241.075302,-607.993225,215.959457
23042,1916653613,20.974791,-19.005247,-89.539894,5.140993,16.527128,-12.722491,-179.024124,-627.045166,176.570114
23043,1916670280,19.091881,-29.297585,-91.207718,4.913207,13.406850,-17.508615,-152.074844,-613.282227,126.896568
23044,1916686947,16.859566,-38.898380,-92.889099,4.697202,7.609793,-19.203711,-188.650436,-575.618042,99.523079
23045,1916703614,13.061522,-47.670059,-93.935989,4.603906,2.701648,-20.123020,-268.943878,-522.291321,92.992912
23046,1916720281,6.985688,-55.471794,-93.329750,3.208905,-2.059678,-20.958324,-333.863800,-459.122925,105.130524
23047,1916736948,-0.095664,-61.926678,-91.789421,1.051981,-4.731483,-21.950237,-343.802734,-385.770996,72.583000
23048,1916753615,-6.402514,-66.985222,-90.880287,-2.494883,-8.625539,-20.974808,-327.308594,-306.392883,7.606428
23049,1916770282,-9.674221,-70.531067,-92.860886,-6.854688,-12.576488,-19.247728,-305.374115,-206.574371,-71.119064
23050,1916786949,-6.583067,-72.442131,-100.085106,-11.879147,-16.341574,-15.574035,-223.947021,-95.696533,-151.130630
23051,1916803616,-0.772062,-72.574486,-107.818687,-15.159445,-19.434019,-10.037862,-92.261398,-0.701933,-138.383789
23052,1916820283,3.544889,-70.979843,-111.837166,-14.669798,-19.842455,-7.212511,31.668865,92.162743,-76.505791
23053,1916836950,5.373730,-67.535576,-111.810822,-10.255164,-17.020350,-8.800588,112.890823,204.603867,-14.375112
23054,1916853617,5.422356,-62.597279,-108.810509,-5.169747,-13.257674,-11.149256,167.927460,300.687469,48.812916
23055,1916870284,5.034127,-56.030769,-104.474678,-1.703608,-11.720894,-11.518490,202.307465,402.958954,97.476974
23056,1916886951,4.225698,-47.517765,-98.649239,0.641201,-11.931623,-12.201224,228.172211,524.865845,175.622162
23057,1916903618,4.874965,-36.532669,-92.911224,4.774734,-8.442980,-16.426289,271.410889,675.665405,204.150620
23058,1916920285,7.919966,-23.404425,-87.900475,6.669490,2.202067,-20.463585,334.089050,810.479797,172.769867
23059,1916936952,12.003371,-9.511310,-81.979813,7.419835,14.864495,-20.230213,346.267883,878.534302,193.391647
23060,1916953619,17.779007,4.168794,-75.380028,6.859563,26.989574,-17.975714,364.778564,893.409363,173.581665
23061,1916970286,26.241974,15.455455,-68.316002,4.216530,39.354347,-2.125083,434.897980,782.917603,135.480438
23062,1916986953,37.549633,21.616709,-62.364189,-2.196450,34.509449,19.415806,565.331055,491.485229,93.648827
23063,1917003620,48.420326,23.163679,-59.034172,-3.898683,14.159013,33.452347,577.521606,192.307495,73.170120
23064,1917020287,54.558857,24.659067,-58.349003,-2.933872,-4.929064,40.336693,353.194244,83.515755,-45.539433
23065,1917036954,55.743565,29.300846,-58.418716,-6.938914,-12.499569,38.677551,74.544525,154.315765,-229.404724
23066,1917053621,53.594227,33.206097,-59.239059,-6.584931,-9.116512,31.854076,-101.692062,99.450989,-214.233292
23067,1917070288,50.118698,34.781143,-61.489544,-1.826319,-6.051107,24.549992,-131.276276,-31.368084,-142.209595
23068,1917086955,46.265865,34.182346,-64.429474,2.348181,-5.860159,19.068270,-129.512772,-133.985229,-68.920334
23069,1917103622,42.846294,31.136662,-67.081757,4.143426,-5.978431,18.227077,-117.453697,-225.834488,33.915199
23070,1917120289,39.839813,26.062281,-68.900436,4.536606,-3.782132,18.565763,-126.254173,-293.488464,130.318436
23071,1917136956,36.612164,19.941036,-70.517822,3.499014,1.840946,18.440535,-153.786819,-345.417450,158.182068
23072,1917153623,32.855267,13.438866,-72.657082,3.533799,7.478597,14.294598,-186.544556,-392.306549,122.305893
23073,1917170290,28.754457,6.171601,-74.690376,3.851140,11.728539,7.588928,-223.209671,-437.790497,121.116142
23074,1917186957,24.197092,-2.316044,-76.044296,4.062505,13.915249,1.168633,-268.529968,-493.861633,155.493118
23075,1917203624,19.690596,-11.758947,-76.449020,4.726913,14.626605,-6.512568,-271.120941,-536.419312,190.591949
23076,1917220291,15.565968,-21.245646,-76.759377,3.916106,13.496464,-13.916665,-250.602570,-549.805542,156.603546
23077,1917236958,12.123316,-30.363647,-77.641815,3.302455,10.591280,-18.534613,-227.602600,-544.547302,85.850624
23078,1917253625,8.222076,-39.177937,-78.304413,3.497894,5.636239,-20.247345,-254.716278,-528.330627,62.518436
23079,1917270292,3.154532,-47.447124,-78.176338,3.948252,-0.527254,-20.677597,-296.652313,-495.228729,56.044365
23080,1917286959,-3.719340,-54.460663,-76.029564,2.420026,-7.642503,-19.141342,-310.196503,-423.199432,80.416130
23081,1917303626,-12.397287,-59.611336,-71.791557,-0.939150,-13.248117,-17.192026,-305.225189,-327.180054,95.011993
23082,1917320293,-20.399101,-62.338680,-67.913544,-4.747105,-17.117683,-16.117245,-274.867310,-190.626831,63.376808
23083,1917336960,-23.185675,-63.451481,-68.471748,-8.840246,-19.842361,-15.809453,-195.347214,-58.064053,-37.754395
23084,1917353627,-21.502106,-63.573105,-71.607307,-11.337976,-21.649853,-12.845070,-65.686073,23.516375,-79.201309
23085,1917370294,-18.464224,-62.523335,-73.808586,-9.611933,-20.509253,-12.126156,66.250717,78.113907,-33.599361
23086,1917386961,-13.530910,-60.105125,-76.277763,-5.935786,-17.594984,-13.236038,167.719574,157.616364,-27.279631
23087,1917403628,-8.064307,-56.047951,-78.170830,-2.017045,-14.953959,-13.759511,233.197357,249.020370,-12.331280
23088,1917420295,-3.398175,-50.102615,-78.288055,2.044631,-13.602204,-14.130442,275.872986,354.131439,32.486649
23089,1917436962,0.993248,-41.616371,-76.057915,6.058908,-18.320974,-13.342051,360.888580,505.972168,105.025681
23090,1917453629,4.531918,-30.026209,-70.549904,13.409848,-20.203674,-19.506924,407.042328,706.088745,235.758652
23091,1917470296,7.770233,-14.970510,-63.008156,17.362400,5.612324,-32.111073,368.420532,940.942200,321.335175
23092,1917486963,13.341408,2.015937,-55.422466,5.974493,36.962826,-27.818501,384.678894,1082.974365,260.931274
23093,1917503630,21.464937,16.245649,-49.120911,-13.575117,50.328182,-6.274204,426.020020,925.052612,103.126839
23094,1917520297,31.487633,25.238287,-45.701954,-21.210379,36.895409,20.163727,528.930847,567.444824,-67.566345
23095,1917536964,42.474758,29.112520,-43.823296,-7.811999,14.593349,30.237862,609.096436,244.640610,-58.614082
23096,1917553631,49.962826,31.951786,-42.288044,3.324792,-2.629395,34.392483,404.017487,173.529724,-66.908066
23097,1917570298,52.651844,35.816563,-39.486614,-0.243438,-10.599107,34.913742,69.184845,252.155258,-92.503075
23098,1917586965,52.721500,38.330036,-37.083382,-10.425335,-9.770155,33.790722,-81.072128,181.239899,-48.998962
23099,1917603632,51.426285,39.022026,-37.496181,-9.548767,-8.180560,28.537064,-60.509331,8.624588,-43.433048
23100,1917620299,48.872696,39.074631,-39.886829,-3.562698,-6.824686,20.333632,-61.080093,-85.117859,-72.580353
23101,1917636966,45.197765,38.438583,-43.490479,0.819563,-5.895655,15.966570,-83.306808,-150.982101,-85.773727
23102,1917653633,41.536053,36.275871,-47.326679,4.166440,-5.139044,14.119337,-78.155495,-221.507629,-42.732578
23103,1917670300,38.218124,32.497967,-50.606907,5.512646,-4.127695,13.426931,-85.990974,-279.621002,21.804899
23104,1917686967,35.354351,27.397865,-53.251545,2.816231,-0.921274,15.112930,-90.653389,-328.945862,74.217224
23105,1917703634,32.543201,21.414623,-56.156559,0.278545,3.182836,14.018383,-94.639870,-387.971375,69.848244
23106,1917720301,29.060471,14.457477,-58.777905,-0.482819,7.523677,11.003963,-158.423233,-436.752014,86.248116
23107,1917736968,24.950668,6.775255,-60.925159,0.775339,10.956639,6.296328,-220.660004,-469.833649,97.519577
23108,1917753635,20.267672,-1.302671,-62.567696,2.027623,13.373254,-0.527564,-274.025757,-487.018494,96.531830
23109,1917770302,15.881522,-9.663859,-64.460350,2.111490,15.611470,-6.960434,-271.802490,-513.759460,49.234119
23110,1917786969,12.425125,-18.140453,-67.131187,1.897005,13.795481,-13.620445,-243.792297,-532.940369,-25.480669
23111,1917803636,8.906879,-26.767878,-69.417236,3.150665,8.832506,-17.681601,-261.405731,-533.970886,-27.739187
23112,1917820303,4.975220,-34.979565,-71.217346,4.165927,2.791015,-19.615770,-289.254150,-502.155396,-31.406048
23113,1917836970,0.404809,-42.642017,-71.750618,3.844762,-2.904988,-19.698360,-292.191254,-462.299652,-2.185441
23114,1917853637,-5.090854,-49.519341,-70.439384,2.817675,-7.570364,-19.110720,-270.944000,-416.347961,38.855789
23115,1917870304,-10.564351,-54.984028,-68.206215,1.416791,-13.428830,-16.679045,-220.465683,-337.716827,37.804317
23116,1917886971,-15.325594,-58.501110,-66.053787,-0.398922,-18.401670,-13.992893,-175.866302,-223.187561,22.918718
23117,1917903638,-16.822832,-59.390285,-67.077652,-2.804179,-21.832708,-11.632164,-140.749039,-44.104069,-44.080448
23118,1917920305,-14.891588,-58.006454,-70.452698,-4.630814,-23.198917,-10.035625,-55.448513,107.036446,-77.384422
23119,1917936972,-13.059834,-55.319996,-71.201263,-4.219459,-21.732269,-9.903159,74.092613,160.899460,16.095169
23120,1917953639,-11.055160,-51.193573,-70.242264,-1.370533,-17.623375,-11.921244,168.099014,233.526733,86.500748
23121,1917970306,-8.126871,-45.611279,-69.167709,1.336210,-13.192998,-14.237446,225.561096,321.787933,99.135872
23122,1917986973,-4.609668,-38.116692,-67.703926,3.590333,-11.698984,-15.276068,271.162933,438.373169,116.036514
23123,1918003640,-1.080825,-28.290068,-64.837624,6.583943,-10.905470,-17.982403,307.270905,580.440308,174.285660
23124,1918020307,2.570466,-16.075657,-60.638844,8.689359,-1.319339,-23.163166,315.275482,734.435059,225.321030
23125,1918036974,6.840550,-1.675509,-54.876343,5.040806,17.369478,-26.007811,309.950500,887.440552,271.697510
23126,1918053641,13.391816,12.409921,-47.757107,-5.077817,35.582424,-17.215958,352.343323,904.819397,272.670441
23127,1918070308,22.911743,22.742138,-40.339550,-15.765068,38.831078,3.981077,436.113403,719.573853,212.066788
23128,1918086975,35.208874,26.429451,-33.659027,-16.936195,25.695919,24.952431,571.804321,369.043060,212.661591
23129,1918103642,45.723965,25.776909,-31.022493,-8.362045,7.057971,37.186054,562.893799,60.825520,134.796082
23130,1918120309,50.414856,26.033276,-32.064095,-2.289242,-9.382482,42.558174,310.442383,-33.223003,-47.820339
